module_id,cpg,strategy,module_size
1097,cg07125243,singleton,1
1098,cg07104660,singleton,1
1099,cg06868946,singleton,1
1100,cg06704518,singleton,1
1101,cg06518628,singleton,1
1102,cg06455149,singleton,1
1103,cg02416510,singleton,1
1104,cg05996052,singleton,1
1105,cg05868512,singleton,1
1106,cg05742247,singleton,1
1107,cg05740045,singleton,1
1108,cg05511722,singleton,1
1109,cg05490029,singleton,1
1110,cg05419198,singleton,1
1111,cg04838988,singleton,1
1112,cg23920642,singleton,1
1113,cg26122963,singleton,1
1114,cg25793051,singleton,1
1115,cg25544461,singleton,1
1116,cg25377206,singleton,1
1117,cg25311470,singleton,1
1118,cg24853724,singleton,1
1119,cg24633312,singleton,1
1120,cg24440468,singleton,1
1121,cg26153045,singleton,1
1122,cg23677657,singleton,1
1123,cg23531488,singleton,1
1124,cg23514936,singleton,1
1125,cg23428445,singleton,1
1126,cg23141855,singleton,1
1127,cg22543892,singleton,1
1128,cg22374237,singleton,1
1129,cg22348673,singleton,1
1130,cg00582628,singleton,1
1131,cg02399048,singleton,1
1132,cg02303505,singleton,1
1133,cg02254885,singleton,1
1134,cg01482645,singleton,1
1135,cg01295203,singleton,1
1136,cg00614182,singleton,1
1137,cg00595237,singleton,1
1138,cg00585714,singleton,1
1139,cg10981065,singleton,1
1140,cg00394180,singleton,1
1141,cg00337440,singleton,1
1142,cg00303982,singleton,1
1143,cg27367526,singleton,1
1144,cg27275553,singleton,1
1145,cg26949393,singleton,1
1146,cg26669717,singleton,1
1147,cg26103587,singleton,1
1148,cg26755141,singleton,1
1149,cg26718511,singleton,1
1150,cg26543112,singleton,1
1151,cg26449787,singleton,1
1152,cg26325867,singleton,1
1153,cg26290219,singleton,1
1154,cg26248075,singleton,1
1155,cg26129669,singleton,1
1156,cg27042983,singleton,1
1157,cg25968437,singleton,1
1158,cg25861699,singleton,1
1159,cg25843346,singleton,1
1160,cg25459450,singleton,1
1161,cg25397973,singleton,1
1162,cg25140607,singleton,1
1163,cg24865270,singleton,1
1164,cg24717325,singleton,1
1165,cg00548268,singleton,1
1166,cg01309744,singleton,1
1167,cg01306563,singleton,1
1168,cg01050885,singleton,1
1169,cg00992850,singleton,1
1170,cg00903099,singleton,1
1171,cg00817377,singleton,1
1172,cg00733493,singleton,1
1173,cg00564163,singleton,1
1174,cg24698655,singleton,1
1175,cg00533407,singleton,1
1176,cg00503840,singleton,1
1177,cg00277397,singleton,1
1178,cg00029246,singleton,1
1179,cg27535757,singleton,1
1180,cg27289153,singleton,1
1181,cg27198696,singleton,1
1182,cg27057509,singleton,1
1183,cg20997792,singleton,1
1184,cg22133973,singleton,1
1185,cg22112841,singleton,1
1186,cg22008851,singleton,1
1187,cg21860429,singleton,1
1188,cg21727532,singleton,1
1189,cg21527370,singleton,1
1190,cg21317965,singleton,1
1191,cg21306006,singleton,1
1192,cg22159171,singleton,1
1193,cg20974826,singleton,1
1194,cg20916535,singleton,1
1195,cg20813374,singleton,1
1196,cg20724257,singleton,1
1197,cg20624391,singleton,1
1198,cg20553124,singleton,1
1199,cg20543183,singleton,1
1200,cg20498637,singleton,1
1201,cg23517605,singleton,1
1202,cg24644551,singleton,1
1203,cg24641186,singleton,1
1204,cg24587080,singleton,1
1205,cg24239961,singleton,1
1206,cg24159636,singleton,1
1207,cg23740491,singleton,1
1208,cg23688510,singleton,1
1209,cg23676151,singleton,1
1210,cg01401327,singleton,1
1211,cg23174607,singleton,1
1212,cg23100720,singleton,1
1213,cg23077029,singleton,1
1214,cg22736354,singleton,1
1215,cg22719623,singleton,1
1216,cg22581361,singleton,1
1217,cg22577701,singleton,1
1218,cg06388730,singleton,1
1219,cg07380959,singleton,1
1220,cg07309764,singleton,1
1221,cg07255674,singleton,1
1222,cg07115767,singleton,1
1223,cg06942110,singleton,1
1224,cg07336617,singleton,1
1225,cg06781608,singleton,1
1226,cg06555468,singleton,1
1227,cg07703358,singleton,1
1228,cg06277657,singleton,1
1229,cg06243400,singleton,1
1230,cg06239726,singleton,1
1231,cg06010020,singleton,1
1232,cg05724065,singleton,1
1233,cg05380019,singleton,1
1234,cg05158615,singleton,1
1235,cg05142373,singleton,1
1236,cg08738403,singleton,1
1237,cg10883303,singleton,1
1238,cg10778441,singleton,1
1239,cg10717290,singleton,1
1240,cg10691866,singleton,1
1241,cg10691109,singleton,1
1242,cg09748749,singleton,1
1243,cg09499629,singleton,1
1244,cg08904363,singleton,1
1245,cg05045981,singleton,1
1246,cg08713098,singleton,1
1247,cg08637618,singleton,1
1248,cg08550101,singleton,1
1249,cg08528826,singleton,1
1250,cg08352439,singleton,1
1251,cg08337633,singleton,1
1252,cg07981013,singleton,1
1253,cg07959771,singleton,1
1254,cg02412346,singleton,1
1255,cg02729030,singleton,1
1256,cg02624770,singleton,1
1257,cg02530350,singleton,1
1258,cg02530022,singleton,1
1259,cg02524946,singleton,1
1260,cg02506717,singleton,1
1261,cg02456087,singleton,1
1262,cg02440744,singleton,1
1263,cg02979224,singleton,1
1264,cg02383785,singleton,1
1265,cg02285887,singleton,1
1266,cg02203656,singleton,1
1267,cg01963002,singleton,1
1268,cg01914621,singleton,1
1269,cg01807131,singleton,1
1270,cg01493685,singleton,1
1271,cg01429360,singleton,1
1272,cg04088697,singleton,1
1273,cg05009601,singleton,1
1274,cg04955333,singleton,1
1275,cg04819580,singleton,1
1276,cg04528819,singleton,1
1277,cg04427498,singleton,1
1278,cg04292993,singleton,1
1279,cg04218035,singleton,1
1280,cg04098052,singleton,1
1281,cg07583137,singleton,1
1282,cg04084157,singleton,1
1283,cg03775422,singleton,1
1284,cg03584351,singleton,1
1285,cg03473532,singleton,1
1286,cg03333330,singleton,1
1287,cg03289906,singleton,1
1288,cg03179542,singleton,1
1289,cg21325715,singleton,1
1290,cg22156456,singleton,1
1291,cg21922223,singleton,1
1292,cg21706229,singleton,1
1293,cg21692159,singleton,1
1294,cg21584710,singleton,1
1295,cg21515349,singleton,1
1296,cg21452942,singleton,1
1297,cg21437548,singleton,1
1298,cg22361181,singleton,1
1299,cg21280392,singleton,1
1300,cg21095561,singleton,1
1301,cg20752878,singleton,1
1302,cg20637609,singleton,1
1303,cg20629183,singleton,1
1304,cg20556951,singleton,1
1305,cg20303331,singleton,1
1306,cg20189674,singleton,1
1307,cg24212517,singleton,1
1308,cg26211349,singleton,1
1309,cg26094554,singleton,1
1310,cg25918821,singleton,1
1311,cg25537245,singleton,1
1312,cg24847230,singleton,1
1313,cg24711367,singleton,1
1314,cg24434387,singleton,1
1315,cg24394631,singleton,1
1316,cg20067719,singleton,1
1317,cg24082871,singleton,1
1318,cg23960707,singleton,1
1319,cg23950157,singleton,1
1320,cg23663547,singleton,1
1321,cg23490727,singleton,1
1322,cg23488804,singleton,1
1323,cg23103688,singleton,1
1324,cg16477091,singleton,1
1325,cg17832704,singleton,1
1326,cg17523868,singleton,1
1327,cg17471928,singleton,1
1328,cg17255712,singleton,1
1329,cg17228560,singleton,1
1330,cg17024199,singleton,1
1331,cg16700282,singleton,1
1332,cg16652063,singleton,1
1333,cg18255166,singleton,1
1334,cg16347279,singleton,1
1335,cg16135698,singleton,1
1336,cg15704699,singleton,1
1337,cg15557036,singleton,1
1338,cg15182790,singleton,1
1339,cg15001747,singleton,1
1340,cg15000379,singleton,1
1341,cg14901671,singleton,1
1342,cg19179801,singleton,1
1343,cg19804488,singleton,1
1344,cg19761273,singleton,1
1345,cg19758448,singleton,1
1346,cg19697725,singleton,1
1347,cg19587434,singleton,1
1348,cg19539667,singleton,1
1349,cg19413066,singleton,1
1350,cg19408882,singleton,1
1351,cg26628907,singleton,1
1352,cg19031565,singleton,1
1353,cg18760496,singleton,1
1354,cg18647570,singleton,1
1355,cg18618815,singleton,1
1356,cg18490846,singleton,1
1357,cg18363008,singleton,1
1358,cg18268547,singleton,1
1359,cg21375294,singleton,1
1360,cg25112291,singleton,1
1361,cg24217948,singleton,1
1362,cg23718736,singleton,1
1363,cg23505303,singleton,1
1364,cg23484392,singleton,1
1365,cg22105145,singleton,1
1366,cg21469505,singleton,1
1367,cg21381065,singleton,1
1368,cg25453381,singleton,1
1369,cg20026939,singleton,1
1370,cg19560701,singleton,1
1371,cg19558029,singleton,1
1372,cg18989081,singleton,1
1373,cg18139195,singleton,1
1374,cg17299899,singleton,1
1375,cg17243289,singleton,1
1376,cg17143518,singleton,1
1377,cg02100819,singleton,1
1378,cg02997982,singleton,1
1379,cg02428119,singleton,1
1380,cg02406092,singleton,1
1381,cg02385167,singleton,1
1382,cg02343318,singleton,1
1383,cg02301740,singleton,1
1384,cg02250846,singleton,1
1385,cg02189888,singleton,1
1386,cg16762684,singleton,1
1387,cg01330060,singleton,1
1388,cg01055871,singleton,1
1389,cg00863306,singleton,1
1390,cg00298065,singleton,1
1391,cg00008033,singleton,1
1392,cg26914205,singleton,1
1393,cg26355573,singleton,1
1394,cg02250594,singleton,1
1395,cg06544405,singleton,1
1396,cg05568490,singleton,1
1397,cg05328197,singleton,1
1398,cg05176991,singleton,1
1399,cg04908789,singleton,1
1400,cg04017533,singleton,1
1401,cg03599357,singleton,1
1402,cg02360939,singleton,1
1403,cg06641153,singleton,1
1404,cg01059449,singleton,1
1405,cg00525823,singleton,1
1406,cg00399483,singleton,1
1407,cg27401724,singleton,1
1408,cg26918577,singleton,1
1409,cg26748477,singleton,1
1410,cg26631505,singleton,1
1411,cg11154070,singleton,1
1412,cg16547027,singleton,1
1413,cg16501308,singleton,1
1414,cg16423682,singleton,1
1415,cg16193295,singleton,1
1416,cg15536830,singleton,1
1417,cg15393702,singleton,1
1418,cg15215560,singleton,1
1419,cg13690424,singleton,1
1420,cg14719333,singleton,1
1421,cg11082907,singleton,1
1422,cg10717463,singleton,1
1423,cg09275869,singleton,1
1424,cg08076830,singleton,1
1425,cg07858908,singleton,1
1426,cg07653946,singleton,1
1427,cg07300558,singleton,1
1428,cg00062245,singleton,1
1429,cg00934987,singleton,1
1430,cg00873351,singleton,1
1431,cg00524443,singleton,1
1432,cg00462994,singleton,1
1433,cg00158333,singleton,1
1434,cg00101260,singleton,1
1435,cg00081324,singleton,1
1436,cg00072720,singleton,1
1437,cg00960395,singleton,1
1438,cg27409771,singleton,1
1439,cg27282264,singleton,1
1440,cg27269561,singleton,1
1441,cg27151362,singleton,1
1442,cg27122536,singleton,1
1443,cg27093871,singleton,1
1444,cg27038676,singleton,1
1445,cg27017172,singleton,1
1446,cg01676322,singleton,1
1447,cg03363743,singleton,1
1448,cg03114057,singleton,1
1449,cg02867102,singleton,1
1450,cg02721902,singleton,1
1451,cg02550119,singleton,1
1452,cg02503376,singleton,1
1453,cg02489908,singleton,1
1454,cg02129603,singleton,1
1455,cg27015931,singleton,1
1456,cg01622018,singleton,1
1457,cg01620309,singleton,1
1458,cg01538166,singleton,1
1459,cg01502244,singleton,1
1460,cg01497613,singleton,1
1461,cg01461824,singleton,1
1462,cg01222316,singleton,1
1463,cg09882901,singleton,1
1464,cg12688670,singleton,1
1465,cg11919694,singleton,1
1466,cg11667754,singleton,1
1467,cg11419186,singleton,1
1468,cg11220950,singleton,1
1469,cg11181171,singleton,1
1470,cg10424974,singleton,1
1471,cg10297473,singleton,1
1472,cg13494498,singleton,1
1473,cg09825093,singleton,1
1474,cg09816471,singleton,1
1475,cg09794131,singleton,1
1476,cg09780767,singleton,1
1477,cg09567725,singleton,1
1478,cg09308553,singleton,1
1479,cg09234672,singleton,1
1480,cg20751926,singleton,1
1481,cg26808293,singleton,1
1482,cg26787199,singleton,1
1483,cg26770907,singleton,1
1484,cg26648818,singleton,1
1485,cg26489497,singleton,1
1486,cg26470798,singleton,1
1487,cg22947000,singleton,1
1488,cg21530890,singleton,1
1489,cg03385864,singleton,1
1490,cg18867659,singleton,1
1491,cg16622061,singleton,1
1492,cg16075504,singleton,1
1493,cg16031065,singleton,1
1494,cg14676592,singleton,1
1495,cg14585371,singleton,1
1496,cg14244577,singleton,1
1497,cg11024682,singleton,1
1498,cg12116288,singleton,1
1499,cg11993754,singleton,1
1500,cg11992940,singleton,1
1501,cg11909912,singleton,1
1502,cg11769332,singleton,1
1503,cg11622162,singleton,1
1504,cg11447922,singleton,1
1505,cg11331344,singleton,1
1506,cg12197142,singleton,1
1507,cg10606834,singleton,1
1508,cg10277912,singleton,1
1509,cg09808774,singleton,1
1510,cg09164913,singleton,1
1511,cg08810238,singleton,1
1512,cg08301612,singleton,1
1513,cg08223837,singleton,1
1514,cg08090640,singleton,1
1515,cg13390332,singleton,1
1516,cg14609289,singleton,1
1517,cg14431361,singleton,1
1518,cg14265068,singleton,1
1519,cg14202850,singleton,1
1520,cg13944018,singleton,1
1521,cg13918518,singleton,1
1522,cg13683374,singleton,1
1523,cg13675837,singleton,1
1524,cg07963349,singleton,1
1525,cg13029847,singleton,1
1526,cg12798194,singleton,1
1527,cg12779301,singleton,1
1528,cg12739664,singleton,1
1529,cg12533496,singleton,1
1530,cg12467933,singleton,1
1531,cg12350474,singleton,1
1532,cg04055490,singleton,1
1533,cg04439252,singleton,1
1534,cg04305399,singleton,1
1535,cg04304770,singleton,1
1536,cg04303382,singleton,1
1537,cg04209460,singleton,1
1538,cg04193015,singleton,1
1539,cg04169021,singleton,1
1540,cg04157263,singleton,1
1541,cg04544699,singleton,1
1542,cg03902729,singleton,1
1543,cg03752138,singleton,1
1544,cg03671597,singleton,1
1545,cg03643998,singleton,1
1546,cg03572011,singleton,1
1547,cg03508063,singleton,1
1548,cg03431918,singleton,1
1549,cg06419432,singleton,1
1550,cg07169873,singleton,1
1551,cg06971092,singleton,1
1552,cg06874016,singleton,1
1553,cg06769994,singleton,1
1554,cg06700275,singleton,1
1555,cg06681768,singleton,1
1556,cg06638433,singleton,1
1557,cg06474661,singleton,1
1558,cg03172991,singleton,1
1559,cg06163904,singleton,1
1560,cg05668853,singleton,1
1561,cg05379350,singleton,1
1562,cg05210615,singleton,1
1563,cg04971534,singleton,1
1564,cg04890576,singleton,1
1565,cg04766061,singleton,1
1566,cg17729667,singleton,1
1567,cg19753867,singleton,1
1568,cg19702785,singleton,1
1569,cg19284211,singleton,1
1570,cg18808904,singleton,1
1571,cg18725681,singleton,1
1572,cg18396157,singleton,1
1573,cg17832991,singleton,1
1574,cg17737621,singleton,1
1575,cg20277905,singleton,1
1576,cg17409313,singleton,1
1577,cg16390060,singleton,1
1578,cg16321524,singleton,1
1579,cg16205854,singleton,1
1580,cg15743533,singleton,1
1581,cg15001687,singleton,1
1582,cg13279927,singleton,1
1583,cg12338552,singleton,1
1584,cg24236591,singleton,1
1585,cg00871610,singleton,1
1586,cg00686880,singleton,1
1587,cg26332061,singleton,1
1588,cg26186239,singleton,1
1589,cg26137868,singleton,1
1590,cg26126740,singleton,1
1591,cg24504569,singleton,1
1592,cg24403644,singleton,1
1593,cg11866756,singleton,1
1594,cg24168221,singleton,1
1595,cg23695133,singleton,1
1596,cg23581541,singleton,1
1597,cg23534245,singleton,1
1598,cg22709307,singleton,1
1599,cg22468075,singleton,1
1600,cg21343919,singleton,1
1601,cg04348305,singleton,1
1602,cg06739520,singleton,1
1603,cg06680481,singleton,1
1604,cg06369624,singleton,1
1605,cg06228507,singleton,1
1606,cg06132069,singleton,1
1607,cg05936441,singleton,1
1608,cg05205351,singleton,1
1609,cg04555665,singleton,1
1610,cg07215199,singleton,1
1611,cg03758021,singleton,1
1612,cg03511041,singleton,1
1613,cg03495011,singleton,1
1614,cg03224418,singleton,1
1615,cg03206537,singleton,1
1616,cg03055693,singleton,1
1617,cg02979923,singleton,1
1618,cg02898293,singleton,1
1619,cg08582485,singleton,1
1620,cg11769163,singleton,1
1621,cg11703632,singleton,1
1622,cg11436113,singleton,1
1623,cg11367633,singleton,1
1624,cg10625705,singleton,1
1625,cg10481065,singleton,1
1626,cg09088834,singleton,1
1627,cg08878177,singleton,1
1628,cg01007374,singleton,1
1629,cg08463758,singleton,1
1630,cg07991288,singleton,1
1631,cg07676002,singleton,1
1632,cg07609788,singleton,1
1633,cg07400877,singleton,1
1634,cg07258627,singleton,1
1635,cg07247419,singleton,1
1636,cg05114959,singleton,1
1637,cg12451153,singleton,1
1638,cg12373771,singleton,1
1639,cg12078929,singleton,1
1640,cg08415592,singleton,1
1641,cg07127410,singleton,1
1642,cg06623197,singleton,1
1643,cg06561329,singleton,1
1644,cg05442902,singleton,1
1645,cg13020518,singleton,1
1646,cg04976697,singleton,1
1647,cg04800681,singleton,1
1648,cg03972838,singleton,1
1649,cg02792538,singleton,1
1650,cg02713951,singleton,1
1651,cg02583938,singleton,1
1652,cg02412616,singleton,1
1653,cg01949403,singleton,1
1654,cg20773033,singleton,1
1655,cg00001583,singleton,1
1656,cg27166177,singleton,1
1657,cg26373518,singleton,1
1658,cg23850277,singleton,1
1659,cg23124451,singleton,1
1660,cg22982767,singleton,1
1661,cg21840875,singleton,1
1662,cg21064451,singleton,1
1663,cg01912455,singleton,1
1664,cg20256245,singleton,1
1665,cg19816290,singleton,1
1666,cg15383276,singleton,1
1667,cg15379633,singleton,1
1668,cg14398464,singleton,1
1669,cg14127659,singleton,1
1670,cg14095048,singleton,1
1671,cg06171420,singleton,1
1672,cg13524919,singleton,1
1673,cg12409525,singleton,1
1674,cg10850930,singleton,1
1675,cg10803722,singleton,1
1676,cg10722799,singleton,1
1677,cg10636297,singleton,1
1678,cg10572943,singleton,1
1679,cg08247806,singleton,1
1680,cg14374829,singleton,1
1681,cg05762769,singleton,1
1682,cg05156137,singleton,1
1683,cg04965987,singleton,1
1684,cg04753583,singleton,1
1685,cg03876085,singleton,1
1686,cg03431738,singleton,1
1687,cg01605783,singleton,1
1688,cg00040575,singleton,1
1689,cg01806921,singleton,1
1690,cg01514353,singleton,1
1691,cg01234420,singleton,1
1692,cg01127300,singleton,1
1693,cg00947744,singleton,1
1694,cg00725138,singleton,1
1695,cg00419702,singleton,1
1696,cg00058879,singleton,1
1697,cg02151301,singleton,1
1698,cg23089840,singleton,1
1699,cg21152177,singleton,1
1700,cg20269359,singleton,1
1701,cg18371700,singleton,1
1702,cg16345647,singleton,1
1703,cg14947929,singleton,1
1704,cg14394939,singleton,1
1705,cg10743390,singleton,1
1706,cg12068124,singleton,1
1707,cg12018403,singleton,1
1708,cg11998703,singleton,1
1709,cg11846956,singleton,1
1710,cg11749828,singleton,1
1711,cg11558731,singleton,1
1712,cg11521325,singleton,1
1713,cg10962535,singleton,1
1714,cg12078229,singleton,1
1715,cg10695490,singleton,1
1716,cg10601582,singleton,1
1717,cg10498798,singleton,1
1718,cg10490206,singleton,1
1719,cg10313673,singleton,1
1720,cg10286380,singleton,1
1721,cg10190416,singleton,1
1722,cg10052840,singleton,1
1723,cg13434396,singleton,1
1724,cg14770827,singleton,1
1725,cg14719352,singleton,1
1726,cg14284824,singleton,1
1727,cg14254534,singleton,1
1728,cg14074174,singleton,1
1729,cg13672300,singleton,1
1730,cg13640414,singleton,1
1731,cg13455326,singleton,1
1732,cg09461728,singleton,1
1733,cg13393785,singleton,1
1734,cg12946225,singleton,1
1735,cg12776966,singleton,1
1736,cg12706938,singleton,1
1737,cg12580096,singleton,1
1738,cg12163871,singleton,1
1739,cg12110750,singleton,1
1740,cg04532834,singleton,1
1741,cg05923226,singleton,1
1742,cg05619598,singleton,1
1743,cg05488632,singleton,1
1744,cg05346491,singleton,1
1745,cg05260085,singleton,1
1746,cg04711162,singleton,1
1747,cg04689379,singleton,1
1748,cg04600297,singleton,1
1749,cg06399302,singleton,1
1750,cg04469880,singleton,1
1751,cg04410715,singleton,1
1752,cg04168853,singleton,1
1753,cg04084088,singleton,1
1754,cg04062391,singleton,1
1755,cg04059773,singleton,1
1756,cg03975694,singleton,1
1757,cg08302480,singleton,1
1758,cg09381003,singleton,1
1759,cg09054960,singleton,1
1760,cg08928145,singleton,1
1761,cg08849574,singleton,1
1762,cg08845333,singleton,1
1763,cg08694544,singleton,1
1764,cg08602008,singleton,1
1765,cg08393317,singleton,1
1766,cg14934280,singleton,1
1767,cg08278741,singleton,1
1768,cg07843120,singleton,1
1769,cg07606495,singleton,1
1770,cg07068062,singleton,1
1771,cg06745001,singleton,1
1772,cg06599169,singleton,1
1773,cg06419793,singleton,1
1774,cg24739326,singleton,1
1775,cg26968812,singleton,1
1776,cg26842596,singleton,1
1777,cg26842024,singleton,1
1778,cg26005082,singleton,1
1779,cg25782440,singleton,1
1780,cg25264101,singleton,1
1781,cg24883498,singleton,1
1782,cg24848615,singleton,1
1783,cg26969888,singleton,1
1784,cg24724596,singleton,1
1785,cg24724506,singleton,1
1786,cg23994468,singleton,1
1787,cg23677833,singleton,1
1788,cg23397578,singleton,1
1789,cg22928954,singleton,1
1790,cg22824998,singleton,1
1791,cg22517995,singleton,1
1792,cg00858599,singleton,1
1793,cg02124499,singleton,1
1794,cg02004723,singleton,1
1795,cg01650904,singleton,1
1796,cg01618988,singleton,1
1797,cg01346423,singleton,1
1798,cg01293143,singleton,1
1799,cg01256165,singleton,1
1800,cg00862894,singleton,1
1801,cg22202689,singleton,1
1802,cg00636737,singleton,1
1803,cg00431114,singleton,1
1804,cg00387658,singleton,1
1805,cg00172672,singleton,1
1806,cg00103778,singleton,1
1807,cg27615578,singleton,1
1808,cg27333886,singleton,1
1809,cg16664617,singleton,1
1810,cg18693673,singleton,1
1811,cg18642503,singleton,1
1812,cg18435449,singleton,1
1813,cg17476026,singleton,1
1814,cg17471102,singleton,1
1815,cg17408527,singleton,1
1816,cg16911349,singleton,1
1817,cg16668176,singleton,1
1818,cg19298856,singleton,1
1819,cg16363586,singleton,1
1820,cg15801340,singleton,1
1821,cg15614917,singleton,1
1822,cg15495372,singleton,1
1823,cg15222651,singleton,1
1824,cg15091407,singleton,1
1825,cg14950321,singleton,1
1826,cg20964856,singleton,1
1827,cg22200289,singleton,1
1828,cg22060113,singleton,1
1829,cg21887940,singleton,1
1830,cg21748418,singleton,1
1831,cg21725716,singleton,1
1832,cg21657577,singleton,1
1833,cg21632975,singleton,1
1834,cg21328810,singleton,1
1835,cg09070371,singleton,1
1836,cg20797216,singleton,1
1837,cg20559657,singleton,1
1838,cg20119148,singleton,1
1839,cg20103701,singleton,1
1840,cg19809667,singleton,1
1841,cg19521693,singleton,1
1842,cg19375123,singleton,1
1843,cg27151122,singleton,1
1844,cg01236132,singleton,1
1845,cg00889398,singleton,1
1846,cg00743094,singleton,1
1847,cg00629427,singleton,1
1848,cg00574740,singleton,1
1849,cg00184376,singleton,1
1850,cg00055679,singleton,1
1851,cg27425327,singleton,1
1852,cg01297756,singleton,1
1853,cg27035734,singleton,1
1854,cg26985711,singleton,1
1855,cg26727693,singleton,1
1856,cg26725076,singleton,1
1857,cg26682900,singleton,1
1858,cg26300652,singleton,1
1859,cg26276120,singleton,1
1860,cg26153410,singleton,1
1861,cg03839709,singleton,1
1862,cg06195193,singleton,1
1863,cg06084210,singleton,1
1864,cg05905988,singleton,1
1865,cg05446322,singleton,1
1866,cg04865691,singleton,1
1867,cg04836038,singleton,1
1868,cg04493558,singleton,1
1869,cg04308040,singleton,1
1870,cg26074603,singleton,1
1871,cg03623878,singleton,1
1872,cg03388293,singleton,1
1873,cg02620013,singleton,1
1874,cg02558362,singleton,1
1875,cg02229135,singleton,1
1876,cg02057782,singleton,1
1877,cg01528028,singleton,1
1878,cg20375220,singleton,1
1879,cg22347212,singleton,1
1880,cg22344727,singleton,1
1881,cg21907579,singleton,1
1882,cg21834204,singleton,1
1883,cg21701379,singleton,1
1884,cg20717123,singleton,1
1885,cg20537640,singleton,1
1886,cg20495738,singleton,1
1887,cg22358580,singleton,1
1888,cg20252022,singleton,1
1889,cg20153322,singleton,1
1890,cg20107346,singleton,1
1891,cg19969606,singleton,1
1892,cg19722847,singleton,1
1893,cg19402885,singleton,1
1894,cg19395441,singleton,1
1895,cg19056004,singleton,1
1896,cg23436584,singleton,1
1897,cg25741452,singleton,1
1898,cg25176746,singleton,1
1899,cg25031476,singleton,1
1900,cg24856726,singleton,1
1901,cg24611446,singleton,1
1902,cg24535475,singleton,1
1903,cg24116870,singleton,1
1904,cg23739862,singleton,1
1905,cg06807397,singleton,1
1906,cg23368715,singleton,1
1907,cg23031493,singleton,1
1908,cg22864266,singleton,1
1909,cg22830707,singleton,1
1910,cg22682373,singleton,1
1911,cg22586653,singleton,1
1912,cg22489153,singleton,1
1913,cg27068143,singleton,1
1914,cg01566235,singleton,1
1915,cg01442601,singleton,1
1916,cg01160394,singleton,1
1917,cg01129459,singleton,1
1918,cg01104208,singleton,1
1919,cg01035771,singleton,1
1920,cg01022345,singleton,1
1921,cg00328051,singleton,1
1922,cg01611862,singleton,1
1923,cg24714905,singleton,1
1924,cg24690071,singleton,1
1925,cg24674215,singleton,1
1926,cg24601716,singleton,1
1927,cg24287239,singleton,1
1928,cg24051481,singleton,1
1929,cg23681440,singleton,1
1930,cg23588462,singleton,1
1931,cg02868468,singleton,1
1932,cg04194821,singleton,1
1933,cg03796729,singleton,1
1934,cg03703356,singleton,1
1935,cg03502791,singleton,1
1936,cg03047995,singleton,1
1937,cg03032497,singleton,1
1938,cg03008815,singleton,1
1939,cg02893604,singleton,1
1940,cg23361092,singleton,1
1941,cg02797271,singleton,1
1942,cg02395812,singleton,1
1943,cg02084669,singleton,1
1944,cg01983373,singleton,1
1945,cg01894846,singleton,1
1946,cg01794426,singleton,1
1947,cg01719405,singleton,1
1948,cg09513380,singleton,1
1949,cg14289542,singleton,1
1950,cg12603632,singleton,1
1951,cg11762968,singleton,1
1952,cg11283429,singleton,1
1953,cg11077516,singleton,1
1954,cg10738239,singleton,1
1955,cg10653131,singleton,1
1956,cg09668400,singleton,1
1957,cg15188010,singleton,1
1958,cg08612100,singleton,1
1959,cg08534628,singleton,1
1960,cg07935568,singleton,1
1961,cg07920503,singleton,1
1962,cg07860673,singleton,1
1963,cg07502829,singleton,1
1964,cg06883496,singleton,1
1965,cg18539122,singleton,1
1966,cg23142799,singleton,1
1967,cg23126342,singleton,1
1968,cg22277154,singleton,1
1969,cg21781979,singleton,1
1970,cg21186708,singleton,1
1971,cg20689135,singleton,1
1972,cg19050940,singleton,1
1973,cg18815647,singleton,1
1974,cg19016652,singleton,1
1975,cg18431640,singleton,1
1976,cg18236477,singleton,1
1977,cg17882660,singleton,1
1978,cg17369527,singleton,1
1979,cg17319774,singleton,1
1980,cg16708465,singleton,1
1981,cg16193278,singleton,1
1982,cg01787574,singleton,1
1983,cg03020208,singleton,1
1984,cg02795076,singleton,1
1985,cg02772266,singleton,1
1986,cg02420617,singleton,1
1987,cg02301528,singleton,1
1988,cg02153528,singleton,1
1989,cg01904393,singleton,1
1990,cg01820374,singleton,1
1991,cg03468072,singleton,1
1992,cg01687189,singleton,1
1993,cg01396176,singleton,1
1994,cg01295392,singleton,1
1995,cg00901320,singleton,1
1996,cg00854817,singleton,1
1997,cg00792107,singleton,1
1998,cg00753885,singleton,1
1999,cg27597956,singleton,1
2000,cg04604946,singleton,1
2001,cg05677041,singleton,1
2002,cg05242244,singleton,1
2003,cg05224385,singleton,1
2004,cg04980928,singleton,1
2005,cg04851712,singleton,1
2006,cg04794420,singleton,1
2007,cg04745384,singleton,1
2008,cg04671742,singleton,1
2009,cg27491887,singleton,1
2010,cg04588380,singleton,1
2011,cg04409030,singleton,1
2012,cg04162059,singleton,1
2013,cg04123409,singleton,1
2014,cg03810428,singleton,1
2015,cg03691549,singleton,1
2016,cg03510486,singleton,1
2017,cg22458194,singleton,1
2018,cg23984434,singleton,1
2019,cg23972551,singleton,1
2020,cg23386330,singleton,1
2021,cg23323203,singleton,1
2022,cg23299618,singleton,1
2023,cg23003085,singleton,1
2024,cg22910449,singleton,1
2025,cg22740492,singleton,1
2026,cg24057710,singleton,1
2027,cg22183706,singleton,1
2028,cg22174486,singleton,1
